order_id,item_id,taiwan_price
13114,93,NT$70
13114,93,NT$70
13114,84,NT$100
13115,29,NT$290
13115,677,NT$230
13115,67,NT$370
13115,82,NT$90
13115,31,NT$190
13116,29,NT$290
13116,71,NT$220
13116,82,NT$90
13117,31,NT$190
13117,97,NT$100
13118,84,NT$100
13118,93,NT$70
13119,73,NT$250
13119,74,NT$250
13119,665,NT$340
13119,93,NT$70
13119,71,NT$220
13119,93,NT$70
13120,72,NT$270
13120,29,NT$290
13120,93,NT$70
13120,71,NT$220
13120,92,NT$70
13121,29,NT$290
13121,66,NT$220
13121,29,NT$290
13121,93,NT$70
13121,82,NT$90
13121,73,NT$250
13122,665,NT$340
13122,74,NT$250
13123,83,NT$90
13123,84,NT$100
13124,83,NT$90
13124,73,NT$250
13124,30,NT$240
13124,97,NT$100
13124,97,NT$100
13124,84,NT$100
13125,31,NT$190
13125,30,NT$240
13125,83,NT$90
13125,82,NT$90
13125,84,NT$100
13125,92,NT$70
13125,30,NT$240
13126,71,NT$220
13126,31,NT$190
13127,97,NT$100
13127,677,NT$230
13127,82,NT$90
13127,67,NT$370
13127,665,NT$340
13127,677,NT$230
13127,74,NT$250
13128,30,NT$240
13128,83,NT$90
13128,66,NT$220
13129,29,NT$290
13129,97,NT$100
13129,84,NT$100
13129,92,NT$70
13129,97,NT$100
13129,84,NT$100
13129,29,NT$290
13130,71,NT$220
13130,74,NT$250
13130,84,NT$100
13131,677,NT$230
13131,677,NT$230
13131,29,NT$290
13131,97,NT$100
13131,71,NT$220
13131,29,NT$290
13131,83,NT$90
13132,30,NT$240
13132,31,NT$190
13132,97,NT$100
13133,93,NT$70
13133,29,NT$290
13133,73,NT$250
13134,72,NT$270
13134,29,NT$290
13135,31,NT$190
13135,73,NT$250
13135,30,NT$240
13135,84,NT$100
13136,84,NT$100
13136,30,NT$240
13136,73,NT$250
13136,31,NT$190
13136,71,NT$220
13136,97,NT$100
13136,66,NT$220
13137,31,NT$190
13137,71,NT$220
13137,74,NT$250
13137,665,NT$340
13137,97,NT$100
13137,74,NT$250
13137,30,NT$240
13138,677,NT$230
13138,29,NT$290
13139,92,NT$70
13139,31,NT$190
13140,29,NT$290
13140,84,NT$100
13140,97,NT$100
13140,73,NT$250
13141,677,NT$230
13141,74,NT$250
13141,72,NT$270
13141,93,NT$70
13141,84,NT$100
13141,31,NT$190
13141,30,NT$240
13142,66,NT$220
13142,82,NT$90
13142,97,NT$100
13143,71,NT$220
13143,84,NT$100
13143,97,NT$100
13143,30,NT$240
13143,66,NT$220
13143,93,NT$70
13144,83,NT$90
13144,67,NT$370
13144,677,NT$230
13144,93,NT$70
13144,73,NT$250
13144,31,NT$190
13145,72,NT$270
13145,74,NT$250
13146,665,NT$340
13146,73,NT$250
13146,71,NT$220
13146,82,NT$90
13146,82,NT$90
13147,66,NT$220
13147,665,NT$340
13147,71,NT$220
13148,665,NT$340
13148,73,NT$250
13148,97,NT$100
13148,93,NT$70
13148,665,NT$340
13148,73,NT$250
13148,74,NT$250
13149,92,NT$70
13149,31,NT$190
13149,30,NT$240
13149,677,NT$230
13150,31,NT$190
13150,665,NT$340
13151,665,NT$340
13151,97,NT$100
13151,29,NT$290
13152,67,NT$370
13152,82,NT$90
13152,93,NT$70
13152,93,NT$70
13152,677,NT$230
13152,92,NT$70
13153,67,NT$370
13153,73,NT$250
13153,66,NT$220
13154,83,NT$90
13154,72,NT$270
13154,83,NT$90
13154,31,NT$190
13154,74,NT$250
13155,73,NT$250
13155,82,NT$90
13155,73,NT$250
13156,665,NT$340
13156,71,NT$220
13157,29,NT$290
13157,82,NT$90
13157,72,NT$270
13158,71,NT$220
13158,665,NT$340
13158,74,NT$250
13158,93,NT$70
13158,665,NT$340
13159,665,NT$340
13159,72,NT$270
13159,73,NT$250
13159,29,NT$290
13159,665,NT$340
13159,74,NT$250
13159,677,NT$230
13160,82,NT$90
13160,66,NT$220
13160,29,NT$290
13161,82,NT$90
13161,66,NT$220
13161,71,NT$220
13161,83,NT$90
13161,66,NT$220
13162,83,NT$90
13162,29,NT$290
13162,82,NT$90
13162,665,NT$340
13163,66,NT$220
13163,30,NT$240
13163,29,NT$290
13163,67,NT$370
13163,72,NT$270
13163,665,NT$340
13163,72,NT$270
13164,82,NT$90
13164,665,NT$340
13164,30,NT$240
13164,72,NT$270
13164,31,NT$190
13164,66,NT$220
13165,84,NT$100
13165,30,NT$240
13165,74,NT$250
13165,677,NT$230
13166,30,NT$240
13166,31,NT$190
13166,74,NT$250
13166,71,NT$220
13166,83,NT$90
13167,74,NT$250
13167,31,NT$190
13167,677,NT$230
13167,71,NT$220
13167,83,NT$90
13168,74,NT$250
13168,30,NT$240
13168,82,NT$90
13168,92,NT$70
13168,84,NT$100
13168,74,NT$250
13169,677,NT$230
13169,93,NT$70
13169,31,NT$190
13170,29,NT$290
13170,71,NT$220
13170,66,NT$220
13171,66,NT$220
13171,66,NT$220
13171,67,NT$370
13171,72,NT$270
13171,665,NT$340
13171,71,NT$220
13172,73,NT$250
13172,31,NT$190
13172,93,NT$70
13173,83,NT$90
13173,83,NT$90
13173,665,NT$340
13173,29,NT$290
13173,83,NT$90
13173,67,NT$370
13173,83,NT$90
13174,66,NT$220
13174,29,NT$290
13174,71,NT$220
13174,665,NT$340
13174,72,NT$270
13174,92,NT$70
13175,66,NT$220
13175,74,NT$250
13175,67,NT$370
13176,66,NT$220
13176,92,NT$70
13176,677,NT$230
13177,92,NT$70
13177,93,NT$70
13177,29,NT$290
13178,665,NT$340
13178,71,NT$220
13178,31,NT$190
13178,31,NT$190
13178,92,NT$70
13178,665,NT$340
13179,93,NT$70
13179,67,NT$370
13179,29,NT$290
13179,84,NT$100
13179,73,NT$250
13179,30,NT$240
13180,67,NT$370
13180,665,NT$340
13180,71,NT$220
13180,93,NT$70
13180,72,NT$270
13180,84,NT$100
13180,66,NT$220
13181,665,NT$340
13181,93,NT$70
13181,93,NT$70
13181,30,NT$240
13182,84,NT$100
13182,97,NT$100
13182,82,NT$90
13182,30,NT$240
13182,29,NT$290
13182,31,NT$190
13183,66,NT$220
13183,30,NT$240
13183,30,NT$240
13183,97,NT$100
13183,30,NT$240
13183,72,NT$270
13184,29,NT$290
13184,72,NT$270
13184,83,NT$90
13184,71,NT$220
13184,665,NT$340
13184,92,NT$70
13185,72,NT$270
13185,73,NT$250
13185,92,NT$70
13185,29,NT$290
13186,93,NT$70
13186,82,NT$90
13186,93,NT$70
13187,31,NT$190
13187,73,NT$250
13187,30,NT$240
13187,72,NT$270
13187,97,NT$100
13187,71,NT$220
13187,97,NT$100
13188,72,NT$270
13188,677,NT$230
13188,67,NT$370
13188,66,NT$220
13188,29,NT$290
13188,71,NT$220
13189,66,NT$220
13189,29,NT$290
13190,66,NT$220
13190,93,NT$70
13190,67,NT$370
13191,665,NT$340
13191,84,NT$100
13191,97,NT$100
13191,665,NT$340
13192,66,NT$220
13192,29,NT$290
13192,93,NT$70
13192,97,NT$100
13193,677,NT$230
13193,72,NT$270
13194,31,NT$190
13194,74,NT$250
13194,665,NT$340
13194,84,NT$100
13194,92,NT$70
13194,83,NT$90
13195,67,NT$370
13195,74,NT$250
13196,71,NT$220
13196,677,NT$230
13196,71,NT$220
13196,72,NT$270
13197,677,NT$230
13197,92,NT$70
13197,66,NT$220
13197,31,NT$190
13197,92,NT$70
13197,71,NT$220
13197,67,NT$370
13198,93,NT$70
13198,71,NT$220
13198,665,NT$340
13198,83,NT$90
13199,31,NT$190
13199,83,NT$90
13200,677,NT$230
13200,97,NT$100
13200,31,NT$190
13200,30,NT$240
13200,29,NT$290
13200,665,NT$340
13200,72,NT$270
13201,30,NT$240
13201,82,NT$90
13201,73,NT$250
13201,29,NT$290
13201,66,NT$220
13201,71,NT$220
13201,31,NT$190
13202,66,NT$220
13202,92,NT$70
13202,30,NT$240
13202,665,NT$340
13202,665,NT$340
13203,97,NT$100
13203,93,NT$70
13203,29,NT$290
13204,73,NT$250
13204,97,NT$100
13204,677,NT$230
13204,29,NT$290
13204,92,NT$70
13204,92,NT$70
13204,97,NT$100
13205,84,NT$100
13205,82,NT$90
13205,66,NT$220
13205,83,NT$90
13206,93,NT$70
13206,71,NT$220
13206,92,NT$70
13207,82,NT$90
13207,67,NT$370
13207,71,NT$220
13207,97,NT$100
13208,71,NT$220
13208,82,NT$90
13208,83,NT$90
13209,83,NT$90
13209,72,NT$270
13210,66,NT$220
13210,677,NT$230
13210,73,NT$250
13210,30,NT$240
13211,84,NT$100
13211,665,NT$340
13211,97,NT$100
13211,93,NT$70
13211,72,NT$270
13211,30,NT$240
13212,83,NT$90
13212,29,NT$290
13212,93,NT$70
13212,677,NT$230
13213,665,NT$340
13213,72,NT$270
13213,677,NT$230
13213,30,NT$240
13214,67,NT$370
13214,30,NT$240
13214,82,NT$90
13214,71,NT$220
13214,66,NT$220
13214,29,NT$290
13214,677,NT$230
13215,73,NT$250
13215,74,NT$250
13215,72,NT$270
13216,665,NT$340
13216,677,NT$230
13216,82,NT$90
13216,67,NT$370
13217,74,NT$250
13217,73,NT$250
13217,82,NT$90
13217,93,NT$70
13217,71,NT$220
13217,677,NT$230
13217,83,NT$90
13218,83,NT$90
13218,29,NT$290
13219,66,NT$220
13219,97,NT$100
13219,66,NT$220
13220,97,NT$100
13220,74,NT$250
13221,74,NT$250
13221,84,NT$100
13221,97,NT$100
13221,67,NT$370
13221,677,NT$230
13222,67,NT$370
13222,82,NT$90
13222,82,NT$90
13222,92,NT$70
13222,30,NT$240
13223,82,NT$90
13223,73,NT$250
13223,93,NT$70
13223,665,NT$340
13223,677,NT$230
13223,74,NT$250
13223,29,NT$290
13224,73,NT$250
13224,31,NT$190
13224,71,NT$220
13224,83,NT$90
13224,72,NT$270
13224,74,NT$250
13224,677,NT$230
13225,73,NT$250
13225,74,NT$250
13225,92,NT$70
13225,92,NT$70
13225,82,NT$90
13226,31,NT$190
13226,71,NT$220
13226,83,NT$90
13226,71,NT$220
13226,97,NT$100
13227,83,NT$90
13227,74,NT$250
13227,92,NT$70
13228,82,NT$90
13228,67,NT$370
13228,677,NT$230
13228,97,NT$100
13229,73,NT$250
13229,82,NT$90
13230,30,NT$240
13230,84,NT$100
13231,677,NT$230
13231,84,NT$100
13231,66,NT$220
13231,82,NT$90
13232,73,NT$250
13232,97,NT$100
13232,665,NT$340
13232,67,NT$370
13233,84,NT$100
13233,30,NT$240
13233,66,NT$220
13233,73,NT$250
13233,66,NT$220
13233,665,NT$340
13233,73,NT$250
13234,92,NT$70
13234,665,NT$340
13234,66,NT$220
13234,29,NT$290
13234,74,NT$250
13235,97,NT$100
13235,665,NT$340
13235,29,NT$290
13235,82,NT$90
13235,677,NT$230
13235,66,NT$220
13236,30,NT$240
13236,92,NT$70
13236,74,NT$250
13236,93,NT$70
13236,82,NT$90
13237,83,NT$90
13237,665,NT$340
13237,66,NT$220
13238,82,NT$90
13238,67,NT$370
13239,82,NT$90
13239,84,NT$100
13239,665,NT$340
13239,74,NT$250
13239,83,NT$90
13239,93,NT$70
13240,31,NT$190
13240,92,NT$70
13240,82,NT$90
13240,71,NT$220
13240,92,NT$70
13240,66,NT$220
13241,677,NT$230
13241,73,NT$250
13241,31,NT$190
13241,93,NT$70
13241,83,NT$90
13242,93,NT$70
13242,66,NT$220
13242,73,NT$250
13242,71,NT$220
13243,73,NT$250
13243,677,NT$230
13243,83,NT$90
13243,74,NT$250
13243,665,NT$340
13243,74,NT$250
13244,677,NT$230
13244,67,NT$370
13244,71,NT$220
13244,82,NT$90
13244,83,NT$90
13244,82,NT$90
13244,71,NT$220
13245,84,NT$100
13245,66,NT$220
13245,83,NT$90
13245,93,NT$70
13245,82,NT$90
13246,71,NT$220
13246,71,NT$220
13246,72,NT$270
13246,93,NT$70
13246,84,NT$100
13246,92,NT$70
13246,74,NT$250
13247,84,NT$100
13247,665,NT$340
13247,93,NT$70
13248,677,NT$230
13248,71,NT$220
13249,97,NT$100
13249,66,NT$220
13250,73,NT$250
13250,67,NT$370
13250,84,NT$100
13250,665,NT$340
13251,73,NT$250
13251,82,NT$90
13251,29,NT$290
13251,93,NT$70
13251,31,NT$190
13251,73,NT$250
13251,71,NT$220
13252,67,NT$370
13252,30,NT$240
13252,97,NT$100
13252,93,NT$70
13252,71,NT$220
13252,67,NT$370
13252,97,NT$100
13253,66,NT$220
13253,73,NT$250
13253,82,NT$90
13253,92,NT$70
13253,30,NT$240
13253,83,NT$90
13253,84,NT$100
13254,92,NT$70
13254,67,NT$370
13254,73,NT$250
13254,71,NT$220
13255,82,NT$90
13255,72,NT$270
13255,97,NT$100
13255,84,NT$100
13256,73,NT$250
13256,66,NT$220
13256,31,NT$190
13257,30,NT$240
13257,67,NT$370
13257,677,NT$230
13257,92,NT$70
13257,84,NT$100
13257,72,NT$270
13257,71,NT$220
13258,665,NT$340
13258,83,NT$90
13259,66,NT$220
13259,92,NT$70
13259,67,NT$370
13259,92,NT$70
13259,67,NT$370
13259,73,NT$250
13259,97,NT$100
13260,31,NT$190
13260,73,NT$250
13260,72,NT$270
13260,92,NT$70
13260,84,NT$100
13260,93,NT$70
13260,31,NT$190
13261,29,NT$290
13261,67,NT$370
13261,665,NT$340
13261,31,NT$190
13262,84,NT$100
13262,67,NT$370
13262,677,NT$230
13263,72,NT$270
13263,71,NT$220
13263,73,NT$250
13263,72,NT$270
13263,93,NT$70
13264,83,NT$90
13264,83,NT$90
13265,83,NT$90
13265,92,NT$70
13265,93,NT$70
13265,665,NT$340
13265,82,NT$90
13265,67,NT$370
13265,93,NT$70
13266,67,NT$370
13266,83,NT$90
13266,83,NT$90
13266,665,NT$340
13267,66,NT$220
13267,665,NT$340
13267,84,NT$100
13267,84,NT$100
13267,72,NT$270
13267,71,NT$220
13268,67,NT$370
13268,665,NT$340
13268,83,NT$90
13268,67,NT$370
13269,30,NT$240
13269,72,NT$270
13269,31,NT$190
13269,665,NT$340
13269,74,NT$250
13270,83,NT$90
13270,97,NT$100
13270,74,NT$250
13270,73,NT$250
13270,92,NT$70
13271,31,NT$190
13271,665,NT$340
13271,665,NT$340
13272,66,NT$220
13272,665,NT$340
13272,92,NT$70
13272,82,NT$90
13272,30,NT$240
13272,31,NT$190
13273,92,NT$70
13273,29,NT$290
13274,72,NT$270
13274,72,NT$270
13274,30,NT$240
13274,71,NT$220
13274,83,NT$90
13274,29,NT$290
13274,97,NT$100
13275,72,NT$270
13275,82,NT$90
13276,74,NT$250
13276,93,NT$70
13276,93,NT$70
13276,665,NT$340
13276,67,NT$370
13276,72,NT$270
13276,93,NT$70
13277,71,NT$220
13277,92,NT$70
13277,31,NT$190
13277,83,NT$90
13277,82,NT$90
13278,84,NT$100
13278,97,NT$100
13278,677,NT$230
13278,29,NT$290
13278,82,NT$90
13278,72,NT$270
13279,71,NT$220
13279,665,NT$340
13279,93,NT$70
13279,29,NT$290
13279,66,NT$220
13279,84,NT$100
13279,31,NT$190
13280,83,NT$90
13280,74,NT$250
13280,665,NT$340
13280,30,NT$240
13280,67,NT$370
13280,74,NT$250
13280,71,NT$220
13281,82,NT$90
13281,67,NT$370
13281,93,NT$70
13282,74,NT$250
13282,84,NT$100
13282,82,NT$90
13282,72,NT$270
13282,677,NT$230
13282,92,NT$70
13282,66,NT$220
13283,72,NT$270
13283,66,NT$220
13284,665,NT$340
13284,29,NT$290
13285,73,NT$250
13285,83,NT$90
13286,73,NT$250
13286,93,NT$70
13286,84,NT$100
13287,66,NT$220
13287,665,NT$340
13287,30,NT$240
13287,83,NT$90
13288,93,NT$70
13288,93,NT$70
13288,82,NT$90
13289,67,NT$370
13289,93,NT$70
13289,93,NT$70
13290,93,NT$70
13290,92,NT$70
13290,72,NT$270
13290,665,NT$340
13290,84,NT$100
13290,71,NT$220
13291,67,NT$370
13291,83,NT$90
13291,72,NT$270
13292,31,NT$190
13292,29,NT$290
13292,74,NT$250
13292,93,NT$70
13292,72,NT$270
13293,73,NT$250
13293,82,NT$90
13293,97,NT$100
13293,71,NT$220
13293,83,NT$90
13294,83,NT$90
13294,29,NT$290
13294,67,NT$370
13294,97,NT$100
13294,72,NT$270
13294,93,NT$70
13295,67,NT$370
13295,31,NT$190
13295,83,NT$90
13295,71,NT$220
13296,677,NT$230
13296,74,NT$250
13296,677,NT$230
13296,29,NT$290
13296,73,NT$250
13297,73,NT$250
13297,677,NT$230
13297,83,NT$90
13297,71,NT$220
13298,93,NT$70
13298,84,NT$100
13298,30,NT$240
13298,93,NT$70
13298,97,NT$100
13299,665,NT$340
13299,29,NT$290
13299,74,NT$250
13299,71,NT$220
13299,71,NT$220
13299,73,NT$250
13299,73,NT$250
13300,97,NT$100
13300,67,NT$370
13300,30,NT$240
13300,677,NT$230
13301,97,NT$100
13301,97,NT$100
13301,73,NT$250
13301,665,NT$340
13301,67,NT$370
13301,677,NT$230
13302,71,NT$220
13302,30,NT$240
13303,66,NT$220
13303,29,NT$290
13303,72,NT$270
13303,29,NT$290
13303,82,NT$90
13303,82,NT$90
13304,82,NT$90
13304,72,NT$270
13304,31,NT$190
13304,67,NT$370
13304,677,NT$230
13304,29,NT$290
13305,677,NT$230
13305,83,NT$90
13305,31,NT$190
13305,71,NT$220
13305,29,NT$290
13306,82,NT$90
13306,66,NT$220
13306,30,NT$240
13306,665,NT$340
13306,29,NT$290
13306,84,NT$100
13307,67,NT$370
13307,93,NT$70
13308,72,NT$270
13308,93,NT$70
13308,29,NT$290
13308,677,NT$230
13309,82,NT$90
13309,84,NT$100
13310,66,NT$220
13310,74,NT$250
13311,72,NT$270
13311,93,NT$70
13311,93,NT$70
13311,92,NT$70
13311,31,NT$190
13311,97,NT$100
13311,30,NT$240
13312,84,NT$100
13312,92,NT$70
13312,31,NT$190
13312,67,NT$370
13312,74,NT$250
13312,29,NT$290
13313,83,NT$90
13313,67,NT$370
13313,73,NT$250
13313,92,NT$70
13313,83,NT$90
13313,31,NT$190
13314,71,NT$220
13314,677,NT$230
13315,84,NT$100
13315,665,NT$340
13315,30,NT$240
13315,71,NT$220
13315,29,NT$290
13316,84,NT$100
13316,677,NT$230
13317,72,NT$270
13317,73,NT$250
13317,82,NT$90
13317,30,NT$240
13317,29,NT$290
13317,30,NT$240
13317,66,NT$220
13318,665,NT$340
13318,665,NT$340
13318,73,NT$250
13318,72,NT$270
13318,97,NT$100
13319,83,NT$90
13319,93,NT$70
13319,66,NT$220
13319,97,NT$100
13319,73,NT$250
13320,30,NT$240
13320,31,NT$190
13320,72,NT$270
13321,74,NT$250
13321,677,NT$230
13322,92,NT$70
13322,82,NT$90
13322,67,NT$370
13322,67,NT$370
13322,677,NT$230
13322,92,NT$70
13322,82,NT$90
13323,82,NT$90
13323,66,NT$220
13323,67,NT$370
13323,93,NT$70
13324,30,NT$240
13324,82,NT$90
13324,82,NT$90
13324,97,NT$100
13324,82,NT$90
13324,97,NT$100
13324,84,NT$100
13325,93,NT$70
13325,30,NT$240
13325,71,NT$220
13325,67,NT$370
13325,97,NT$100
13326,66,NT$220
13326,82,NT$90
13326,82,NT$90
13326,29,NT$290
13326,29,NT$290
13326,82,NT$90
13327,67,NT$370
13327,67,NT$370
13327,29,NT$290
13327,92,NT$70
13328,83,NT$90
13328,71,NT$220
13328,29,NT$290
13328,93,NT$70
13328,66,NT$220
13328,665,NT$340
13328,665,NT$340
13329,29,NT$290
13329,677,NT$230
13330,83,NT$90
13330,665,NT$340
13330,67,NT$370
13330,665,NT$340
13331,72,NT$270
13331,71,NT$220
13331,82,NT$90
13331,30,NT$240
13331,83,NT$90
13331,66,NT$220
13331,29,NT$290
13332,97,NT$100
13332,66,NT$220
13332,97,NT$100
13332,71,NT$220
13332,67,NT$370
13333,67,NT$370
13333,82,NT$90
13333,29,NT$290
13333,66,NT$220
13334,30,NT$240
13334,66,NT$220
13335,67,NT$370
13335,93,NT$70
13335,66,NT$220
13335,97,NT$100
13335,97,NT$100
13336,31,NT$190
13336,67,NT$370
13336,30,NT$240
13336,97,NT$100
13337,93,NT$70
13337,73,NT$250
13338,83,NT$90
13338,83,NT$90
13339,677,NT$230
13339,67,NT$370
13339,677,NT$230
13340,73,NT$250
13340,73,NT$250
13341,29,NT$290
13341,29,NT$290
13341,665,NT$340
13341,31,NT$190
13341,93,NT$70
13342,665,NT$340
13342,72,NT$270
13342,83,NT$90
13342,72,NT$270
13343,82,NT$90
13343,92,NT$70
13343,72,NT$270
13343,72,NT$270
13343,677,NT$230
13343,97,NT$100
13343,92,NT$70
13344,30,NT$240
13344,74,NT$250
13344,66,NT$220
13344,30,NT$240
13344,74,NT$250
13344,74,NT$250
13345,83,NT$90
13345,67,NT$370
13345,92,NT$70
13345,71,NT$220
13345,83,NT$90
13346,74,NT$250
13346,67,NT$370
13346,29,NT$290
13346,74,NT$250
13347,83,NT$90
13347,67,NT$370
13347,82,NT$90
13347,29,NT$290
13348,72,NT$270
13348,677,NT$230
13348,665,NT$340
13348,71,NT$220
13348,66,NT$220
13348,71,NT$220
13349,73,NT$250
13349,30,NT$240
13350,71,NT$220
13350,74,NT$250
13350,677,NT$230
13350,72,NT$270
13350,71,NT$220
13351,83,NT$90
13351,73,NT$250
13351,67,NT$370
13351,84,NT$100
13352,66,NT$220
13352,83,NT$90
13352,66,NT$220
13352,92,NT$70
13352,97,NT$100
13352,82,NT$90
13352,74,NT$250
13353,31,NT$190
13353,67,NT$370
13353,83,NT$90
13353,97,NT$100
13353,30,NT$240
13354,93,NT$70
13354,92,NT$70
13354,97,NT$100
13355,83,NT$90
13355,665,NT$340
13355,83,NT$90
13355,92,NT$70
13355,665,NT$340
13355,73,NT$250
13355,29,NT$290
13356,73,NT$250
13356,73,NT$250
13356,84,NT$100
13357,71,NT$220
13357,92,NT$70
13358,71,NT$220
13358,84,NT$100
13358,93,NT$70
13358,665,NT$340
13358,66,NT$220
13359,84,NT$100
13359,83,NT$90
13360,665,NT$340
13360,72,NT$270
13360,67,NT$370
13360,84,NT$100
13360,31,NT$190
13361,84,NT$100
13361,92,NT$70
13361,84,NT$100
13361,30,NT$240
13361,72,NT$270
13361,84,NT$100
13361,82,NT$90
13362,66,NT$220
13362,29,NT$290
13362,31,NT$190
13362,73,NT$250
13362,82,NT$90
13363,67,NT$370
13363,83,NT$90
13363,30,NT$240
13363,83,NT$90
13363,30,NT$240
13363,71,NT$220
13363,677,NT$230
13364,83,NT$90
13364,97,NT$100
13364,67,NT$370
13364,82,NT$90
13364,67,NT$370
13364,29,NT$290
13364,66,NT$220
13365,93,NT$70
13365,83,NT$90
13366,66,NT$220
13366,97,NT$100
13366,93,NT$70
13366,84,NT$100
13366,73,NT$250
13366,665,NT$340
13367,66,NT$220
13367,74,NT$250
13367,677,NT$230
13368,74,NT$250
13368,84,NT$100
13369,66,NT$220
13369,66,NT$220
13369,74,NT$250
13369,66,NT$220
13369,93,NT$70
13369,83,NT$90
13369,67,NT$370
13370,665,NT$340
13370,84,NT$100
13370,82,NT$90
13370,67,NT$370
13370,67,NT$370
13370,67,NT$370
13370,73,NT$250
13371,66,NT$220
13371,66,NT$220
13371,677,NT$230
13371,84,NT$100
13371,72,NT$270
13372,74,NT$250
13372,71,NT$220
13372,97,NT$100
13372,31,NT$190
13372,97,NT$100
13372,72,NT$270
13373,30,NT$240
13373,84,NT$100
13373,677,NT$230
13373,66,NT$220
13374,82,NT$90
13374,30,NT$240
13375,29,NT$290
13375,83,NT$90
13375,30,NT$240
13375,73,NT$250
13375,665,NT$340
13376,72,NT$270
13376,71,NT$220
13376,71,NT$220
13377,31,NT$190
13377,92,NT$70
13377,29,NT$290
13378,30,NT$240
13378,72,NT$270
13378,66,NT$220
13378,29,NT$290
13378,84,NT$100
13378,665,NT$340
13378,677,NT$230
13379,67,NT$370
13379,665,NT$340
13379,72,NT$270
13379,84,NT$100
13379,84,NT$100
13380,31,NT$190
13380,665,NT$340
13380,67,NT$370
13380,665,NT$340
13381,66,NT$220
13381,31,NT$190
13381,677,NT$230
13381,66,NT$220
13381,74,NT$250
13381,31,NT$190
13382,29,NT$290
13382,72,NT$270
13382,97,NT$100
13382,31,NT$190
13382,30,NT$240
13383,71,NT$220
13383,82,NT$90
13383,82,NT$90
13384,665,NT$340
13384,677,NT$230
13384,93,NT$70
13384,74,NT$250
13385,73,NT$250
13385,66,NT$220
13385,82,NT$90
13385,71,NT$220
13385,66,NT$220
13386,665,NT$340
13386,665,NT$340
13386,665,NT$340
13386,73,NT$250
13386,67,NT$370
13386,72,NT$270
13387,665,NT$340
13387,30,NT$240
13387,71,NT$220
13387,29,NT$290
13387,29,NT$290
13387,97,NT$100
13387,677,NT$230
13388,31,NT$190
13388,93,NT$70
13388,74,NT$250
13388,66,NT$220
13388,84,NT$100
13388,83,NT$90
13389,83,NT$90
13389,30,NT$240
13389,73,NT$250
13389,665,NT$340
13389,29,NT$290
13389,29,NT$290
13389,665,NT$340
13390,66,NT$220
13390,74,NT$250
13391,71,NT$220
13391,82,NT$90
13391,74,NT$250
13392,30,NT$240
13392,73,NT$250
13392,72,NT$270
13392,84,NT$100
13392,82,NT$90
13392,31,NT$190
13393,29,NT$290
13393,82,NT$90
13393,66,NT$220
13393,83,NT$90
13393,92,NT$70
13393,30,NT$240
13393,29,NT$290
13394,84,NT$100
13394,92,NT$70
13394,67,NT$370
13394,83,NT$90
13394,73,NT$250
13395,84,NT$100
13395,73,NT$250
13395,84,NT$100
13395,92,NT$70
13395,92,NT$70
13395,66,NT$220
13396,665,NT$340
13396,29,NT$290
13396,71,NT$220
13396,30,NT$240
13396,97,NT$100
13397,97,NT$100
13397,92,NT$70
13398,66,NT$220
13398,66,NT$220
13398,97,NT$100
13398,66,NT$220
13398,665,NT$340
13398,31,NT$190
13399,83,NT$90
13399,97,NT$100
13399,677,NT$230
13400,67,NT$370
13400,67,NT$370
13400,665,NT$340
13400,72,NT$270
13401,97,NT$100
13401,84,NT$100
13401,67,NT$370
13402,97,NT$100
13402,73,NT$250
13403,72,NT$270
13403,92,NT$70
13403,66,NT$220
13403,74,NT$250
13403,72,NT$270
13404,83,NT$90
13404,677,NT$230
13404,83,NT$90
13404,92,NT$70
13404,83,NT$90
13404,84,NT$100
13404,29,NT$290
13405,67,NT$370
13405,93,NT$70
13406,97,NT$100
13406,665,NT$340
13406,67,NT$370
13406,665,NT$340
13406,84,NT$100
13406,29,NT$290
13407,31,NT$190
13407,31,NT$190
13407,31,NT$190
13407,73,NT$250
13407,677,NT$230
13407,71,NT$220
13408,72,NT$270
13408,74,NT$250
13408,71,NT$220
13408,67,NT$370
13408,92,NT$70
13408,73,NT$250
13408,665,NT$340
13409,29,NT$290
13409,677,NT$230
13409,67,NT$370
13409,73,NT$250
13410,84,NT$100
13410,83,NT$90
13410,84,NT$100
13410,84,NT$100
13410,73,NT$250
13411,665,NT$340
13411,82,NT$90
13411,677,NT$230
13411,67,NT$370
13412,83,NT$90
13412,83,NT$90
13412,93,NT$70
13412,67,NT$370
13412,74,NT$250
13412,93,NT$70
13413,71,NT$220
13413,83,NT$90
13413,73,NT$250
13413,73,NT$250
13413,665,NT$340
13414,30,NT$240
13414,83,NT$90
13414,74,NT$250
13414,67,NT$370
13414,82,NT$90
13414,30,NT$240
13414,67,NT$370
13415,31,NT$190
13415,84,NT$100
13415,83,NT$90
13416,67,NT$370
13416,73,NT$250
13416,73,NT$250
13416,31,NT$190
13416,72,NT$270
13417,665,NT$340
13417,67,NT$370
13417,84,NT$100
13417,677,NT$230
13417,29,NT$290
13417,97,NT$100
13418,74,NT$250
13418,97,NT$100
13418,83,NT$90
13418,31,NT$190
13418,83,NT$90
13418,97,NT$100
13418,93,NT$70
13419,30,NT$240
13419,73,NT$250
13419,74,NT$250
13419,677,NT$230
13419,73,NT$250
13419,74,NT$250
13420,67,NT$370
13420,31,NT$190
